PLAC	DIVI	OPEC	SECTION	DIVISION	DIVISION_NAME	DIVISION_NAME_ABBR	VENDOR_TYPE	VELIVERY_QUANTITY	UNIT	UNIT_PRICE	DELIVERY_AMT_EXCLUDE_VAT	DELIVERY_AMT_OF_VAT	DELIVERY_AMT_INCLUDE_VAT	CUR	LOTNO	STATUS_CODE	STATUS_DESC	TOTAL_PO_QTY	TOTAL_PO_RCV_QTY	TOTAL_PO_BAL_QTY	PO_STATUS
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2003125	MODIC CO. LTD.	THAILAND	D0008577023	DS69060134		4/6/2026	YDD2661	S15VN	LINEAR GUIDE	QT-0586/2026/MMCR2604009		1	6	PCS	1014.3	6085.8	426.01	6511.81	BT		*	RECEIVED AT PBASS COMPLETE	6	6	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2003125	MODIC CO. LTD.	THAILAND	D0008577023	DS69060134		4/6/2026	YDD2662	357-3GT-12	TIMING BELT	QT-0586/2026/MMCR2604009		1	3	PCS	426.3	1278.9	89.52	1368.42	BT		*	RECEIVED AT PBASS COMPLETE	3	3	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2003125	MODIC CO. LTD.	THAILAND	D0008577023	DS69060134		4/6/2026	YDD2747	CANVAS SELECT P	MICRO SD CARD 256 GB	QT-0723/2026/YUYA		1	15	PCS	1546	23190	1623.3	24813.3	BT		*	RECEIVED AT PBASS COMPLETE	15	15	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2003125	MODIC CO. LTD.	THAILAND	D0008584483	DS69060277		5/6/2026	YE3573W	SIZE: 9X14 INCH	PLASTIC BAG A4 ZIP	QUO.QT-06/2011		1	40	KGS	175	7000	490	7490	BT		*	RECEIVED AT PBASS COMPLETE	40	40	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2003125	MODIC CO. LTD.	THAILAND	D0008584483	DS69060277		5/6/2026	YE3575W	"SIZE.8"""	SCISSORS(RHINO)	QUO.QT-1340/2023		1	3	PCS	360	1080	75.6	1155.6	BT		*	RECEIVED AT PBASS COMPLETE	3	3	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2003125	MODIC CO. LTD.	THAILAND	D0008584483	DS69060277		5/6/2026	YE3576W		COTTON CLOTH BLACK	QUO.		1	50	MTR	100	5000	350	5350	BT		*	RECEIVED AT PBASS COMPLETE	50	50	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2003125	MODIC CO. LTD.	THAILAND	D0008584483	DS69060277		5/6/2026	YE3577W		PLIERS CUT WIRE RED	QT-0217/2009		1	2	PCS	530	1060	74.2	1134.2	BT		*	RECEIVED AT PBASS COMPLETE	2	2	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2003125	MODIC CO. LTD.	THAILAND	D0008588628	DS69060372		8/6/2026	YE3578W		PLIER CUT WIRE COLOR BLACK	QUO.		1	12	PCS	20	240	16.8	256.8	BT		*	RECEIVED AT PBASS COMPLETE	12	12	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2003125	MODIC CO. LTD.	THAILAND	D0008588628	DS69060372		8/6/2026	YE3605W	NO.24V 2CHANEL	MODULE RELAY NO.24V 2CHANEL	QUO.QT-1571/2025	C4456GENERI	1	10	PCS	132.3	1323	92.61	1415.61	BT		*	RECEIVED AT PBASS COMPLETE	10	10	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2003125	MODIC CO. LTD.	THAILAND	D0008588628	DS69060372		8/6/2026	YE3607W	NO.E2(190X150X8	STEEL BOX (BLACK)	QUO.QT-1783/2025	C4456GENERI	1	10	PCS	225.4	2254	157.78	2411.78	BT		*	RECEIVED AT PBASS COMPLETE	10	10	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2003125	MODIC CO. LTD.	THAILAND	D0008588628	DS69060372		8/6/2026	YE3608W	NO.AM-K-M+F TYP	NO.AM-K-M+F TYPE K ANSI	QUO.QT1677/2025	C4456GENERI	1	10	PCS	1347.5	13475	943.25	14418.25	BT		*	RECEIVED AT PBASS COMPLETE	10	10	0	CLOSED
